gene_name,sample,counts,fraction
sspA,15,7364,0.00037196268149533644
sspB,15,2566,0.0001296111136226281
sstT,15,7339,0.0003706999075902056
ssuA,15,11,5.55620518257564e-07
ssuB,15,368,1.8588031883525777e-05
ssuC,15,25,1.262773905130827e-06
ssuD,15,56,2.828613547493053e-06
ssuE,15,5,2.5255478102616543e-07
stfE,15,15,7.576643430784963e-07
stfR,15,398,2.0103360569682768e-05
sthA,15,9084,0.00045884152616833734
stpA,15,2432,0.00012284264549112687
sucA,15,13157,0.0006645726507922517
sucB,15,9819,0.0004959670789791837
sucC,15,12314,0.0006219919147112403
sucD,15,10852,0.0005481448967391895
sufA,15,2004,0.00010122395623528711
sufB,15,3416,0.00017254542639707623
sufC,15,943,4.76318317015348e-05
sufD,15,2159,0.00010905315444709823
sufE,15,535,2.70233615697997e-05
sufS,15,1843,9.309169228624457e-05
sugE,15,1308,6.606833071644488e-05
suhB,15,379,1.914365240178334e-05
sulA,15,2229,0.00011258892138146455
surA,15,5823,0.00029412529798307225
sutR,15,121,6.1118257008332036e-06
sxy,15,1485,7.500876996477114e-05
syd,15,1087,5.490540939508836e-05
symE,15,172,8.687884467300091e-06
tabA,15,1936,9.778921121333126e-05
tadA,15,423,2.1366134474813597e-05
tag,15,1017,5.136964246072205e-05
talA,15,6211,0.0003137235489907027
talB,15,7667,0.0003872675012255221
tam,15,4445,0.00022452120033226108
tamA,15,3578,0.000180728201302324
tamB,15,4363,0.00022037930192343196
tap,15,42254,0.0021342899434959187
tar,15,74400,0.0037580151416693416
tas,15,8217,0.00041504852713840026
tatA,15,3717,0.00018774922421485138
tatB,15,2126,0.00010738629289232554
tatC,15,476,2.404321515369095e-05
tatD,15,157,7.930220124221595e-06
tatE,15,2747,0.0001387535966957753
tauA,15,20,1.0102191241046617e-06
tauB,15,25,1.262773905130827e-06
tauC,15,17,8.586862554889625e-07
tauD,15,124,6.263358569448903e-06
tbpA,15,396,2.0002338657272302e-05
tcdA,15,424,2.1416645431018828e-05
tcyJ,15,22507,0.001136850091311181
tcyL,15,460,2.323503985440722e-05
tcyN,15,529,2.6720295832568303e-05
tcyP,15,1896,9.576877296512193e-05
tdcA,15,655,3.308467631442767e-05
tdcB,15,422,2.1315623518608362e-05
tdcC,15,650,3.283212153340151e-05
tdcD,15,201,1.015270219725185e-05
tdcE,15,317,1.6011973117058887e-05
tdcF,15,132,6.667446219090767e-06
tdcG,15,323,1.6315038854290288e-05
tdcR,15,1,5.0510956205233086e-08
tdh,15,3797,0.00019179010071127003
tdk,15,733,3.702453089843585e-05
tehA,15,486,2.454832471574328e-05
tehB,15,852,4.303533468685859e-05
tesA,15,444,2.242686455512349e-05
tesB,15,1186,5.990599405940644e-05
tfaD,15,32,1.6163505985674588e-06
tfaE,15,77,3.8893436278029476e-06
tfaQ,15,14,7.071533868732632e-07
tfaR,15,12,6.06131474462797e-07
tfaX,15,60,3.0306573723139854e-06
tgt,15,1729,8.733344327884801e-05
thiC,15,10493,0.0005300114634615108
thiD,15,693,3.5004092650226526e-05
thiE,15,1637,8.268643530796657e-05
thiF,15,1363,6.88464333077327e-05
thiG,15,1747,8.824264049054221e-05
thiH,15,2836,0.00014324907179804103
thiI,15,362,1.8284966146294376e-05
thiK,15,462,2.3336061766817685e-05
thiL,15,835,4.2176648431369624e-05
thiM,15,1348,6.80887689646542e-05
thiP,15,76,3.838832671597715e-06
thiQ,15,55,2.7781025912878196e-06
thiS,15,243,1.227416235787164e-05
thpR,15,272,1.37389800878234e-05
thrA,15,2316,0.00011698337457131983
thrB,15,2668,0.00013476323115556188
thrC,15,3082,0.00015567476702452838
thrL,15,6541,0.00033039216453842964
thrS,15,37839,0.0019112840718498148
thyA,15,1164,5.8794753022891316e-05
tig,15,3551,0.00017936440548478269
tilS,15,587,2.964993129247182e-05
tisB,15,3341,0.00016875710468168374
tktA,15,4680,0.00023639127504049084
tktB,15,7571,0.0003824184494298197
tldD,15,5389,0.0002722035429900011
tmcA,15,988,4.990482473077029e-05
tmk,15,253,1.2779271919923972e-05
tnaA,15,1088,5.49559203512936e-05
tnaB,15,188,9.49605976658382e-06
tnaC,15,378,1.9093141445578108e-05
tolA,15,1015,5.126862054831158e-05
tolB,15,7905,0.00039928910880236755
tolC,15,20267,0.001023705549411459
tolQ,15,854,4.3136356599269056e-05
tolR,15,351,1.7729345628036813e-05
tomB,15,7484,0.0003780239962399644
tonB,15,1340,6.768468131501234e-05
topA,15,10547,0.0005327390550965934
topAI,15,585,2.9548909380061355e-05
topB,15,1095,5.530949704473023e-05
torA,15,177,8.940439248326257e-06
torC,15,28,1.4143067737465264e-06
torD,15,66,3.3337231095453836e-06
torI,15,889,4.4904240066452214e-05
torR,15,522,2.636671913913167e-05
torS,15,208,1.0506278890688483e-05
torT,15,210,1.0607300803098948e-05
torY,15,126,6.3643804818593685e-06
torZ,15,872,4.404555381096325e-05
tpiA,15,8137,0.0004110076506419816
tpr,15,38,1.9194163357988574e-06
tpx,15,31306,0.001581295994961027
tqsA,15,392,1.980029483245137e-05
treA,15,9832,0.0004966237214098517
treB,15,788,3.980263348972367e-05
treC,15,277,1.3991534868849564e-05
treF,15,2060,0.00010405256978278016
treR,15,1003,5.0662489073848786e-05
trg,15,35557,0.001796018069789473
trkA,15,2960,0.00014951243036748994
trkG,15,366,1.848700997111531e-05
trkH,15,1249,6.308818430033613e-05
trmA,15,1728,8.728293232264278e-05
trmD,15,2612,0.00013193461760806883
trmH,15,217,1.096087749653558e-05
trmI,15,2253,0.00011380118433039015
trmJ,15,1443,7.288730980415135e-05
trmL,15,104,5.253139445344241e-06
trmO,15,926,4.677314544604584e-05
trpA,15,2150,0.00010859855584125114
trpB,15,1966,9.930453989948825e-05
trpC,15,1483,7.490774805236066e-05
trpD,15,372,1.8790075708346708e-05
trpE,15,251,1.2678250007513504e-05
trpL,15,647,3.2680588664785807e-05
trpR,15,989,4.995533568697552e-05
trpS,15,2795,0.0001411781225936265
truA,15,1013,5.116759863590112e-05
truB,15,1216,6.142132274556344e-05
truC,15,250,1.2627739051308271e-05
truD,15,2977,0.0001503711166229789
trxA,15,15248,0.0007701910602173942
trxB,15,5353,0.00027038514856661273
trxC,15,5472,0.00027639595235503546
tsaB,15,319,1.6112995029469353e-05
tsaC,15,1099,5.5511540869551164e-05
tsaD,15,968,4.889460560666563e-05
tsaE,15,518,2.616467531431074e-05
tsf,15,6232,0.0003147842790710126
tsgA,15,233,1.1769052795819308e-05
tsr,15,8747,0.0004418193339271738
tsx,15,10257,0.0005180908777970757
ttcA,15,1767,8.925285961464686e-05
ttdA,15,131,6.616935262885534e-06
ttdB,15,84,4.242920321239579e-06
ttdR,15,343,1.7325257978394948e-05
ttdT,15,32,1.6163505985674588e-06
tufA,15,12422,0.0006274470979814054
tufB,15,11074,0.0005593583290167512
tus,15,449,2.2679419336149657e-05
tusA,15,485,2.4497813759538045e-05
tusB,15,748,3.778219524151435e-05
tusC,15,141,7.122044824937865e-06
tusD,15,418,2.111357969378743e-05
tusE,15,355,1.7931389452857745e-05
tynA,15,345,1.7426279890805417e-05
tyrA,15,2061,0.00010410308073898539
tyrB,15,3751,0.00018946659672582932
tyrP,15,307,1.550686355500656e-05
tyrR,15,5067,0.00025593901509191606
tyrS,15,4961,0.00025058485373416137
uacT,15,36,1.818394423388391e-06
ubiA,15,3622,0.00018295068337535424
ubiB,15,1659,8.379767634448169e-05
ubiC,15,1950,9.849636460020452e-05
ubiD,15,4900,0.0002475036854056421
ubiE,15,2904,0.00014668381681999689
ubiF,15,1352,6.829081278947513e-05
ubiG,15,715,3.611533368674166e-05
ubiH,15,1529,7.723125203780139e-05
ubiI,15,776,3.919650201526087e-05
ubiJ,15,1663,8.399972016930262e-05
ubiX,15,557,2.813460260631483e-05
ucpA,15,8061,0.00040716881797038393
udk,15,673,3.399387352612187e-05
udp,15,7528,0.00038024647831299467
ugd,15,810,4.09138745262388e-05
ugpA,15,1534,7.748380681882756e-05
ugpB,15,40944,0.0020681205908670633
ugpC,15,1431,7.228117832968855e-05
ugpE,15,734,3.7075041854641084e-05
ugpQ,15,1152,5.8188621548428515e-05
uhpA,15,3569,0.00018027360269647687
uhpB,15,481,2.4295769934717114e-05
uhpC,15,164,8.283796817658227e-06
uhpT,15,148942,0.007523202839119826
uidA,15,412,2.081051395655603e-05
uidB,15,96,4.849051795702376e-06
uidC,15,198,1.0001169328636151e-05
uidR,15,1340,6.768468131501234e-05
ulaA,15,104,5.253139445344241e-06
ulaB,15,30,1.5153286861569927e-06
ulaC,15,46,2.323503985440722e-06
ulaD,15,98,4.950073708112843e-06
ulaE,15,68,3.43474502195585e-06
ulaF,15,87,4.394453189855278e-06
ulaG,15,169,8.536351598684391e-06
ulaR,15,941,4.7530809789124334e-05
umpG,15,2382,0.00012031709768086521
umpH,15,1597,8.066599705975724e-05
umuC,15,245,1.2375184270282106e-05
umuD,15,170,8.586862554889625e-06
ung,15,1544,7.798891638087988e-05
uof,15,585,2.9548909380061355e-05
upp,15,291,1.4698688255722829e-05
uraA,15,127,6.414891438064602e-06
usg,15,563,2.843766834354623e-05
ushA,15,4725,0.00023866426806972633
uspA,15,31464,0.0015892767260414539
uspB,15,30808,0.001556141538770821
uspC,15,338,1.7072703197368782e-05
uspD,15,10016,0.0005059177373516146
uspE,15,44536,0.0022495559455562608
uspF,15,38837,0.0019616940061426376
uspG,15,19978,0.0010091078830681466
uup,15,1383,6.985665243183736e-05
uvrA,15,1937,9.783972216953649e-05
uvrB,15,6164,0.00031134953404905676
uvrC,15,1853,9.359680184829691e-05
uvrD,15,1751,8.844468431536313e-05
uvrY,15,4432,0.00022386455790159303
uxaA,15,1850,9.34452689796812e-05
uxaB,15,727,3.672146516120445e-05
uxaC,15,3573,0.00018047564652129782
uxuA,15,2508,0.00012668147816272457
uxuB,15,1263,6.37953376872094e-05
uxuR,15,1276,6.445198011787741e-05
valS,15,5897,0.0002978631087422595
ves,15,4402,0.00022234922921543604
viaA,15,626,3.161985858447591e-05
vsr,15,79,3.990365540213414e-06
waaA,15,675,3.409489543853233e-05
waaB,15,1251,6.31892062127466e-05
waaC,15,505,2.550803288364271e-05
waaF,15,1277,6.450249107408266e-05
waaG,15,1614,8.15246833152462e-05
waaH,15,682,3.4448472131968964e-05
waaJ,15,596,3.010452989831892e-05
waaL,15,204,1.030423506586755e-05
waaO,15,778,3.929752392767134e-05
waaP,15,749,3.7832706197719585e-05
waaQ,15,1945,9.824380981917835e-05
waaS,15,242,1.2223651401666407e-05
waaU,15,708,3.576175699330503e-05
waaY,15,400,2.0204382482093234e-05
waaZ,15,298,1.505226494915946e-05
wbbH,15,19,9.597081678994287e-07
wbbI,15,30,1.5153286861569927e-06
wbbJ,15,58,2.929635459903519e-06
wbbK,15,13,6.566424306680302e-07
wbbL_1,15,4,2.0204382482093234e-07
wcaA,15,31,1.5658396423622257e-06
wcaB,15,25,1.262773905130827e-06
wcaC,15,89,4.495475102265745e-06
wcaD,15,41,2.0709492044145567e-06
wcaE,15,7,3.535766934366316e-07
wcaF,15,2,1.0102191241046617e-07
wcaI,15,0,0.0
wcaJ,15,0,0.0
wcaK,15,0,0.0
wcaL,15,0,0.0
wcaM,15,0,0.0
wecB,15,368,1.8588031883525777e-05
wecC,15,275,1.3890512956439099e-05
wecE,15,627,3.167036954068114e-05
wecH,15,491,2.4800879496769446e-05
wrbA,15,31776,0.0016050361443774865
wza,15,13,6.566424306680302e-07
wzb,15,1,5.0510956205233086e-08
wzc,15,41,2.0709492044145567e-06
wzxC,15,0,0.0
wzxE,15,329,1.6618104591521685e-05
wzyE,15,244,1.2324673314076873e-05
wzzB,15,4460,0.00022527886467533956
wzzE,15,917,4.631854684019874e-05
xanP,15,38,1.9194163357988574e-06
xanQ,15,230,1.161751992720361e-05
xapA,15,92,4.647007970881444e-06
xapB,15,320,1.6163505985674588e-05
xapR,15,801,4.0459275920391705e-05
xdhA,15,1547,7.814044924949559e-05
xdhB,15,431,2.177022212445546e-05
xdhC,15,474,2.3942193241280483e-05
xdhD,15,1201,6.0663658402484935e-05
xerC,15,180,9.091972116941955e-06
xerD,15,1375,6.94525647821955e-05
xisE,15,71,3.586277890571549e-06
xisR,15,10,5.051095620523309e-07
xseA,15,119,6.010803788422737e-06
xseB,15,855,4.318686755547429e-05
xthA,15,1711,8.64242460671538e-05
xylA,15,1641,8.288847913278749e-05
xylB,15,1000,5.0510956205233086e-05
xylE,15,369,1.8638542839731008e-05
xylF,15,1655,8.359563251966075e-05
xylG,15,438,2.212379881789209e-05
xylH,15,381,1.9244674314193805e-05
xylR,15,675,3.409489543853233e-05
yaaA,15,1180,5.960292832217504e-05
yaaI,15,23,1.161751992720361e-06
yaaJ,15,724,3.656993229258875e-05
yaaU,15,55,2.7781025912878196e-06
yaaW,15,224,1.1314454189972211e-05
yaaX,15,301,1.5203797817775159e-05
yaaY,15,129,6.515913350475068e-06
yabI,15,2077,0.00010491125603826912
yabP,15,1026,5.182424106656915e-05
yabQ,15,1446,7.303884267276704e-05
yacC,15,658,3.323620918304337e-05
yacG,15,258,1.3031826700950136e-05
yacH,15,278,1.4042045825054799e-05
yacL,15,4629,0.00023381521627402395
yadC,15,980,4.950073708112842e-05
yadD,15,499,2.5204967146411312e-05
yadE,15,766,3.869139245320854e-05
yadG,15,2023,0.00010218366440318653
yadH,15,1609,8.127212853422004e-05
yadI,15,1154,5.8289643460838984e-05
yadK,15,209,1.0556789846893716e-05
yadL,15,390,1.9699272920040905e-05
yadM,15,277,1.3991534868849564e-05
yadN,15,25,1.262773905130827e-06
yadS,15,83,4.192409365034346e-06
yadV,15,26,1.3132848613360603e-06
yaeF,15,123,6.21284761324367e-06
yaeH,15,14250,0.0007197811259245715
yaeI,15,169,8.536351598684391e-06
yaeP,15,9323,0.0004709136447013881
yaeQ,15,436,2.2022776905481625e-05
yaeR,15,1226,6.192643230761576e-05
yafC,15,1251,6.31892062127466e-05
yafD,15,5149,0.00026008091350074514
yafE,15,972,4.909664943148656e-05
yafF,15,18,9.091972116941955e-07
yafJ,15,1363,6.88464333077327e-05
yafK,15,1692,8.546453789925439e-05
yafL,15,249,1.2577228095103039e-05
yafN,15,266,1.3435914350592002e-05
yafO,15,216,1.0910366540330347e-05
yafP,15,166,8.384818730068692e-06
yafQ,15,592,2.9902486073497986e-05
yafS,15,1392,7.031125103768445e-05
yafT,15,45,2.272993029235489e-06
yafU,15,3,1.5153286861569926e-07
yafV,15,1562,7.889811359257408e-05
yafW,15,6,3.030657372313985e-07
yafX,15,2,1.0102191241046617e-07
yafY,15,1450,7.324088649758798e-05
yafZ,15,5,2.5255478102616543e-07
yagA,15,0,0.0
yagB,15,0,0.0
yagE,15,0,0.0
yagF,15,0,0.0
yagG,15,0,0.0
yagH,15,0,0.0
yagI,15,0,0.0
yagJ,15,1028,5.192526297897961e-05
yagK,15,463,2.338657272302292e-05
yagL,15,38,1.9194163357988574e-06
yagM,15,11,5.55620518257564e-07
yagN,15,1947,9.834483173158881e-05
yagP,15,58,2.929635459903519e-06
yagU,15,1238,6.253256378207856e-05
yahB,15,502,2.535650001502701e-05
yahC,15,102,5.152117532933775e-06
yahD,15,274,1.3840002000233866e-05
yahE,15,66,3.3337231095453836e-06
yahF,15,89,4.495475102265745e-06
yahG,15,57,2.879124503698286e-06
yahH,15,3,1.5153286861569926e-07
yahI,15,40,2.0204382482093234e-06
yahJ,15,410,2.0709492044145565e-05
yahK,15,5698,0.0002878114284574181
yahL,15,66,3.3337231095453836e-06
yahM,15,160,8.081752992837294e-06
yahN,15,1748,8.829315144674744e-05
yahO,15,15903,0.0008032757365318217
yaiA,15,9213,0.0004653574395188124
yaiE,15,4788,0.00024184645831065602
yaiF,15,31,1.5658396423622257e-06
yaiI,15,310,1.5658396423622256e-05
yaiL,15,637,3.2175479102733475e-05
yaiO,15,672,3.394336256991663e-05
yaiP,15,203,1.0253724109662317e-05
yaiS,15,9,4.545986058470978e-07
yaiT,15,500,2.5255478102616543e-05
yaiU,15,770,3.889343627802948e-05
yaiV,15,27,1.3637958175412934e-06
yaiW,15,1295,6.541168828577684e-05
yaiX,15,53,2.6770806788773535e-06
yaiY,15,227,1.1465987058587911e-05
yaiZ,15,1517,7.662512056333859e-05
yajC,15,3756,0.0001897191515068555
yajD,15,1840,9.294015941762888e-05
yajG,15,563,2.843766834354623e-05
yajI,15,512,2.586160957707934e-05
yajL,15,1078,5.445081078924127e-05
yajO,15,5253,0.0002653340529460894
yajQ,15,4455,0.00022502630989431341
yajR,15,446,2.2527886467533957e-05
ybaA,15,481,2.4295769934717114e-05
ybaB,15,1374,6.940205382599027e-05
ybaE,15,4904,0.00024770572923046304
ybaK,15,424,2.1416645431018828e-05
ybaL,15,2289,0.00011561957875377854
ybaM,15,323,1.6315038854290288e-05
ybaN,15,247,1.2476206182692573e-05
ybaO,15,276,1.3941023912644332e-05
ybaP,15,718,3.626686655535736e-05
ybaQ,15,2937,0.00014835067837476958
ybaS,15,100,5.051095620523308e-06
ybaT,15,154,7.778687255605895e-06
ybaV,15,994,5.0207890468001685e-05
ybaY,15,13033,0.0006583092922228029
ybbA,15,681,3.439796117576373e-05
ybbB,15,580,2.929635459903519e-05
ybbC,15,105,5.303650401549474e-06
ybbD,15,2,1.0102191241046617e-07
ybbJ,15,1684,8.506045024961251e-05
ybbN,15,2958,0.00014941140845507948
ybbO,15,599,3.0256062766934618e-05
ybbP,15,531,2.682131774497877e-05
ybbW,15,4664,0.0002355830997412071
ybbY,15,617,3.116525997862881e-05
ybcC,15,262,1.3233870525771069e-05
ybcD,15,119,6.010803788422737e-06
ybcF,15,47,2.374014941645955e-06
ybcH,15,166,8.384818730068692e-06
ybcI,15,43,2.1719711168250228e-06
ybcJ,15,261,1.3183359569565836e-05
ybcK,15,71,3.586277890571549e-06
ybcL,15,148,7.4756215183744965e-06
ybcM,15,1689,8.531300503063868e-05
ybcN,15,18,9.091972116941955e-07
ybcO,15,5,2.5255478102616543e-07
ybcQ,15,102,5.152117532933775e-06
ybcV,15,23,1.161751992720361e-06
ybcW,15,323,1.6315038854290288e-05
ybcY,15,477,2.4093726109896183e-05
ybdD,15,4609,0.0002328049971499193
ybdF,15,422,2.1315623518608362e-05
ybdG,15,1131,5.712789146811862e-05
ybdH,15,327,1.651708267911122e-05
ybdJ,15,475,2.3992704197485717e-05
ybdK,15,4130,0.00020861024912761266
ybdL,15,121,6.1118257008332036e-06
ybdM,15,264,1.3334892438181534e-05
ybdN,15,60,3.0306573723139854e-06
ybdO,15,40,2.0204382482093234e-06
ybdR,15,647,3.2680588664785807e-05
ybdZ,15,10,5.051095620523309e-07
ybeD,15,4627,0.0002337141943616135
ybeF,15,78,3.93985458400818e-06
ybeL,15,23697,0.0011969581291954084
ybeM_1,15,835,4.2176648431369624e-05
ybeM_2,15,1326,6.697752792813908e-05
ybeQ,15,147,7.425110562169264e-06
ybeR,15,13,6.566424306680302e-07
ybeT,15,59,2.980146416108752e-06
ybeU,15,58,2.929635459903519e-06
ybeX,15,4544,0.00022952178499657913
ybeY,15,2445,0.0001234992879217949
ybeZ,15,8182,0.0004132806436712171
ybfA,15,190,9.597081678994287e-06
ybfB,15,26,1.3132848613360603e-06
ybfC,15,174,8.788906379710557e-06
ybfD,15,14,7.071533868732632e-07
ybfE,15,153,7.728176299400662e-06
ybfF,15,756,3.8186282891156216e-05
ybfG,15,89,4.495475102265745e-06
ybfH,15,26,1.3132848613360603e-06
ybfK,15,3,1.5153286861569926e-07
ybfL,15,8,4.040876496418647e-07
ybfN,15,315,1.5910951204648422e-05
ybfO,15,198,1.0001169328636151e-05
ybfP,15,78,3.93985458400818e-06
ybfQ,15,10,5.051095620523309e-07
ybgA,15,466,2.3538105591638617e-05
ybgC,15,922,4.657110162122491e-05
ybgD,15,67,3.384234065750617e-06
ybgE,15,1241,6.268409665069425e-05
ybgI,15,2997,0.00015138133574708356
ybgJ,15,1633,8.248439148314563e-05
ybgK,15,2316,0.00011698337457131983
ybgL,15,833,4.207562651895916e-05
ybgO,15,138,6.970511956322166e-06
ybgP,15,58,2.929635459903519e-06
ybgQ,15,44,2.222482073030256e-06
ybgS,15,5379,0.00027169843342794876
ybhA,15,457,2.308350698579152e-05
ybhB,15,2131,0.0001076388476733517
ybhC,15,774,3.909548010285041e-05
ybhD,15,156,7.87970916801636e-06
ybhF,15,1125,5.682482573088722e-05
ybhG,15,1509,7.622103291369673e-05
ybhH,15,25,1.262773905130827e-06
ybhI,15,52,2.6265697226721207e-06
ybhJ,15,90,4.545986058470978e-06
ybhK,15,1455,7.349344127861414e-05
ybhL,15,11016,0.0005564286935568477
ybhM,15,161,8.132263949042527e-06
ybhN,15,566,2.8589201212161926e-05
ybhP,15,1761,8.894979387741547e-05
ybhQ,15,10453,0.0005279910252133015
ybhR,15,632,3.192292432170731e-05
ybhS,15,487,2.4598835671948514e-05
ybiA,15,294,1.4850221124338527e-05
ybiB,15,6641,0.0003354432601589529
ybiC,15,6354,0.000320946615728051
ybiH,15,1173,5.924935162873841e-05
ybiI,15,661,3.338774205165907e-05
ybiJ,15,268,1.3536936263002467e-05
ybiO,15,1886,9.52636634030696e-05
ybiR,15,388,1.9598251007630436e-05
ybiT,15,1066,5.384467931477847e-05
ybiU,15,402,2.03054043945037e-05
ybiV,15,588,2.9700442248677055e-05
ybiW,15,242,1.2223651401666407e-05
ybiX,15,109,5.505694226370406e-06
ybiY,15,11,5.55620518257564e-07
ybjC,15,180,9.091972116941955e-06
ybjD,15,998,5.0409934292822623e-05
ybjG,15,856,4.3237378511679525e-05
ybjH,15,164,8.283796817658227e-06
ybjI,15,831,4.197460460654869e-05
ybjJ,15,495,2.5002923321590377e-05
ybjL,15,1630,8.233285861452994e-05
ybjM,15,761,3.843883767218238e-05
ybjN,15,1402,7.081636059973679e-05
ybjO,15,191,9.64759263519952e-06
ybjP,15,12924,0.0006528035979964324
ybjQ,15,2616,0.00013213666143288975
ybjS,15,399,2.0153871525888002e-05
ybjT,15,853,4.3085845643063825e-05
ybjX,15,1666,8.415125303791832e-05
ycaC,15,4459,0.00022522835371913434
ycaD,15,1034,5.222832871621101e-05
ycaI,15,604,3.0508617547960783e-05
ycaK,15,131,6.616935262885534e-06
ycaL,15,213,1.0758833671714647e-05
ycaM,15,361,1.8234455190089145e-05
ycaN,15,931,4.7025700227072e-05
ycaO,15,343,1.7325257978394948e-05
ycaP,15,1361,6.874541139532223e-05
ycaQ,15,215,1.0859855584125114e-05
ycaR,15,616,3.111474902242358e-05
ycbF,15,146,7.374599605964031e-06
ycbJ,15,2372,0.00011981198811881288
ycbK,15,3179,0.00016057432977643597
ycbU,15,76,3.838832671597715e-06
ycbV,15,55,2.7781025912878196e-06
ycbX,15,1279,6.460351298649312e-05
ycbZ,15,2228,0.00011253841042525932
yccA,15,10246,0.0005175352572788182
yccE,15,46,2.323503985440722e-06
yccF,15,115,5.808759963601805e-06
yccJ,15,34958,0.0017657620070225383
yccM,15,125,6.313869525654136e-06
yccS,15,457,2.308350698579152e-05
yccT,15,1009,5.0965554811080186e-05
yccU,15,4620,0.00023336061766817686
yccX,15,3126,0.00015789724909755863
ycdU,15,69,3.485255978161083e-06
ycdX,15,2267,0.00011450833771726341
ycdY,15,1406,7.101840442455772e-05
ycdZ,15,663,3.348876396406954e-05
